,TICKER_YEAR,TICKER,YEAR,ACCOCI,ASSETS,ASSETSC,ASSETSNC,CASHNEQ,DEBT,EQUITY,LIABILITIES,LIABILITIESC,LIABILITIESNC,CAPEX,DEPAMOR,NCF,NCFF,NCFI,NCFO,NCFX,PRICE,SHARESBAS,DPS,EBIT,EPS,EPSDIL,INTEXP,NETINC,NETINCCMN,NETINCDIS,PREFDIVIS,REVENUE,SHARESWA,SHARESWADIL,TAXEXP,ASSETSAVG,ASSETTURNOVER,BVPS,CURRENTRATIO,DE,DILUTIONRATIO,DIVYIELD,EBITDA,EBITDAMARGIN,EBT,EPSDILGROWTH1YR,EPSGROWTH1YR,EQUITYAVG,FCF,FCFPS,INTERESTBURDEN,LEVERAGERATIO,MARKETCAP,NCFOGROWTH1YR,NETINCGROWTH1YR,NETMARGIN,PAYOUTRATIO,PB,PE,PE1,PS,PS1,REVENUEGROWTH1YR,ROA,ROE,ROS,SHARESWAGROWTH1YR,SPS,TAXEFFICIENCY,WORKINGCAPITAL
972,HAL_2013,HAL,2013,8.131263422678052e-05,29223000000.0,0.1994147087403056,0.14315757477707103,0.006745756776145778,0.126634904352957,0.16616195865528494,0.17966809094206515,0.019534429506472495,0.16013021265155894,-0.05979631552365895,0.041525880418348995,-0.011951753045593594,-0.035589041963037006,-0.04741075429172875,0.06918416170924296,0.001693363453202024,-4.301637911035659e-09,-0.005728824691802057,-2.6976023191208468e-11,0.025947464661934996,-1.5889633103082408e-10,-1.5420662472507116e-10,0.004524768312553708,0.023059494239011102,0.023134668699155723,3.541395380670374e-05,-0.00012673471113077448,0.3777707967722459,-0.0038579725598470276,-0.0046708091008859295,-0.001636797889629827,0.3254110674449697,-1.1722965918297308e-10,-8.768695713299784e-10,-2.919462665188653e-10,-9.316122352835627e-11,-1.0811335289591835e-10,-6.968896314599993e-13,0.06747334508028398,2.467476497439702e-10,0.02142269634938128,-2.997661747498412e-11,-461.4941456178622,0.20135762439341748,0.009387846185584005,-1.7093582622532285e-10,-9.071583480868835e-11,-2.681383779619991e-10,0.30881177133068727,-2.1033695440961297e-11,-1.0741448450605797e-10,2.8134399093730976e-10,-30.75806043661523,-2.354546065805781e-10,-3.94999741300573e-09,-10548.546809000887,-4.609416742624223e-09,-4.4819806739242476e-09,-3.3318921109420073e-10,-1.013444047634574e-11,-1.5098522760844706e-11,2.6128418143674563e-10,-3.3810450075164266e-12,-1.9040857509351096e-09,-7.38620446385169e-11,0.17987894284134043
973,HAR_2004,HAR,2004,0.010582169258543049,1988810000.0,0.3359900321849899,0.006865869846831241,0.07031677732188397,0.057808614392475005,0.1415136594996012,0.20576156839601062,0.1806527418756214,0.025105379224182878,-0.031235053952837884,0.0298330273216114,0.08160404465300998,-0.02472735458480116,-0.055729261891966794,0.15962805787945972,0.002262158766165109,3.972032609752955e-08,-0.0015340064379272336,-2.498043121235624e-11,0.04247431573899664,9.668584782950583e-10,9.06522488811075e-10,0.0018529154023077497,0.029407835113046142,0.02948297714244868,-0.0006144936443867378,-0.00012668003696721502,0.7352313066719969,-0.0014977194398046456,-0.0005825932596309133,0.011213565223642741,0.30968956860599584,5.727719516355717e-10,5.235563577955856e-09,5.289358810803748e-10,5.076180675443563e-10,3.887331778805335e-10,-8.327857149157623e-13,0.07230734306060801,3.0585498401297667e-10,0.04062140033668887,2.0938227779306132e-10,-461.2950540966449,0.1058257105406562,0.12839300392662184,2.4836300706174384e-09,3.462141567208749e-10,8.65759492014777e-10,1.8579741021598652,4.38829337503232e-10,1.4939850465909975e-10,3.080176216119694e-10,-30.74479121295554,3.1096486338579875e-09,1.450108157669351e-08,-10543.996098538637,-3.5430434906535904e-09,-3.4230064371259118e-09,-2.2517936388530692e-10,2.953031480783531e-11,8.073817830123725e-11,3.029324068432274e-10,6.134917653780192e-12,1.770249589797453e-08,2.488465898665408e-10,0.1553359544934041
974,HAR_2005,HAR,2005,0.010577604043159725,2187203000.0,0.27170891609648845,0.07143048209493946,0.05933253278869033,0.011964321881951984,0.18675349589335594,0.16080332163646827,0.1810125221934616,-0.02021264636601397,-0.04548615196282898,0.030783087134039315,-0.005504944563943737,-0.06297996685223944,-0.049916672846290706,0.10889776636949793,-0.0016764421882258921,3.1165118389747877e-08,-0.003930039726339589,-2.2213260798795068e-11,0.07758279917467062,1.3467113094163108e-09,1.2785860820825667e-09,-0.001988091820878937,0.056502987208747024,0.05657809682139832,-0.0006142285479051214,-0.00012662538639043882,0.7579249205634029,-0.003869761790172333,-0.0033194825941358155,0.02306790378680254,0.33313807386588734,5.017942402566761e-10,5.794525068661178e-09,3.571334757864394e-10,3.5297440730242735e-10,3.3717818508538825e-10,-7.723723944089926e-13,0.10836588630870994,3.10776093162324e-10,0.07957089099554958,1.852961891639238e-10,-461.09604846505783,0.18419391780322042,0.06341161440666893,1.460900518491337e-09,3.221096930460098e-10,5.990575484328254e-10,1.3422115115636115,-8.805262046282871e-11,1.1635772848856941e-10,3.137433720228867e-10,-30.731527713730365,2.0179101998274842e-09,6.124128245161027e-09,-10539.447351308605,-3.828854923134482e-09,-3.7073437126223924e-09,-2.8010200895949685e-10,3.7573846371357634e-11,8.256504979783104e-11,3.0960906696107204e-10,6.9764830362152406e-12,1.762378690251864e-08,2.1744192175178914e-10,0.09069505866334186
975,HAR_2006,HAR,2006,0.010573040797239466,2375752000.0,0.26452954905487097,0.07889322299411011,0.049026487756868145,-0.05748917458540148,0.21762631510009572,0.13021197058437478,0.22147644650075013,-0.09126792023885198,-0.02197238680851068,0.031237038707124524,-0.007332866223841902,-0.08506077382890258,-0.011006608925188621,0.08547576910083667,0.003088449975215294,2.9903413142836465e-08,-0.006548111098209224,-2.40080946644462e-11,0.0837341598590521,1.3808531580539094e-09,1.3437866154775368e-09,-0.0013098105875171163,0.057523891326846766,0.0575989685367316,-0.0006139635657878199,-0.0001265707593902704,0.7395610732438047,-0.006652332119027202,-0.006824222326614091,0.027520079119722436,0.33596949010909427,4.402242144738962e-10,6.3060515498370994e-09,2.163454194436237e-10,2.62791921557431e-10,2.903387190623656e-10,-8.063650076076371e-13,0.1149711985661766,3.0801031485542497e-10,0.08504397044656921,3.1791302497690886e-11,-460.8971286858949,0.18778164284962423,0.063503382292326,1.484103330690494e-09,2.8572554766685915e-10,5.211081367516245e-10,1.2414168237776484,-4.805052885610651e-11,-6.010850743508371e-11,3.1158401001324647e-10,-30.718269936460672,1.6183933457317233e-09,4.783257616673237e-09,-10534.900566430217,-3.913266971525296e-09,-3.796071412066497e-09,-3.036987698047073e-10,3.3898795639350206e-11,7.461536171835916e-11,3.0789543482263865e-10,-7.736476092001288e-12,1.7611818407670407e-08,1.8492173100060308e-10,0.04305176789046687
976,HAR_2007,HAR,2007,0.010568479519932634,2508868000.0,0.22245151239574873,0.12125451126149434,-0.0314419412934961,-0.11007980263314981,0.29744420160579915,0.05067543080615866,0.17304823219756874,-0.12237624422798406,-0.03615823514852508,0.02723412077760414,-0.0815429467930247,-0.06439462234992266,-0.02103952794409781,0.0029733991742535576,0.0007475803399539281,4.052698997050025e-08,-0.008727876758235279,-2.5105319052148687e-11,0.07324092457990669,1.6776163532924422e-09,1.646766826077866e-09,-0.0061923172266894425,0.075228125476264,0.07530317029736112,-0.0006136986979854956,-0.0001265161559565386,0.788165850371008,-0.008495886269063762,-0.008989973895870609,0.004205116330332142,0.31531533050501503,4.4149714460519577e-10,7.710960973358084e-09,2.1777827679513932e-10,1.3847980427285497e-10,2.632977547278716e-10,-8.818122871063139e-13,0.10047504535751081,2.9805536857160896e-10,0.07943324180659612,7.894964977687002e-11,-460.69829472178395,0.24756362023378303,-0.03318483597427152,2.8463286909397113e-11,2.7594688385140564e-10,3.702733240108981e-10,1.8706963435699822,-2.1243397132407655e-10,-9.045530118843431e-12,3.1361798207216886e-10,-30.705017878680952,1.686701477498765e-09,5.0282432035688064e-09,-10530.355743062124,-3.797406669955923e-09,-3.670998487411072e-09,-2.964772038704196e-10,3.982850405285836e-11,7.275036626385504e-11,3.005014690698701e-10,-8.056992973209304e-12,1.8653311825310772e-08,2.2582115080156366e-10,0.04940194611030836
977,HAR_2008,HAR,2008,0.07831633670534471,2826925000.0,0.23488251044420833,0.10910664262474412,0.005206401074901765,0.010862123896022369,0.17601553803456854,0.17237329252739936,0.16870151448030776,0.0036683366957794006,-0.016261828572523132,0.029104661151503817,0.033821083924101956,0.0014422281551993293,0.0002872548784314394,0.029256777079265106,0.0026646732601325798,8.616080418006195e-09,-0.014098621673090755,-2.7328134792167925e-11,-0.0335004221558453,3.4419347263574286e-10,3.456771179837541e-10,-0.000517203333625693,-0.014056943735943649,-0.013981931289661485,0.0014230544661032697,-0.0001264615760790768,0.8135610837055112,-0.012767468872563869,-0.01346398080913017,-0.018926275086275954,0.3259640319765942,3.7825631013672396e-10,6.683882915679261e-09,1.7110296127602557e-10,2.6042046125063794e-10,2.1564863708630697e-10,-6.246584989446266e-13,-0.0043957610043414835,2.6482189499356307e-10,-0.03298321882221961,-2.549720370446964e-10,-460.4995465362994,0.1931045384190579,0.01299494850674196,7.960407336494344e-10,1.8545144246456736e-10,3.6951997790215193e-10,-0.3098884147300127,1.3835065854349664e-10,-3.402036658143084e-10,2.8705766837219086e-10,-30.691771537915667,2.926264380740993e-10,3.779149064627783e-09,-10525.812880361,-4.440294809123341e-09,-4.304237546245771e-09,-2.8162815145242547e-10,4.990482412844209e-13,6.1374433594981435e-12,2.6863070831137384e-10,-2.31291894638248e-11,2.0416457473531714e-08,2.1180008318477288e-10,0.0661796624515631
978,HAR_2009,HAR,2009,0.03368370868261493,2473497000.0,0.3401506969332085,0.004121463403617576,0.163372030281972,0.09293111015780744,0.0955832511202454,0.23899762221575382,0.14853950954000716,0.09045467280905525,0.009536421207771956,0.03550856653613081,0.13930479504479995,0.17637484555123417,0.023576201917457636,-0.0526764202898912,-0.008139909281040067,1.5779043919119093e-09,-0.010949828757956883,-2.8824341112385504e-11,-0.20296772391542844,-3.206834909014386e-09,-3.2018160172232317e-09,0.001533439407594316,-0.22401708369949866,-0.22394210361406475,-0.004316024008408951,-0.00012640701974772257,0.527464028000374,-0.010739496249774248,-0.011686755647946582,0.019515920376475888,0.11141825678698436,4.73787958018921e-10,5.197224313890529e-09,4.3479122014496207e-10,4.767846744556201e-10,2.621689327199469e-10,-1.9134820619715108e-13,-0.16745915737929762,2.180030666293185e-10,-0.20450116332302273,-2.23784237165025e-09,-460.30088409369,0.17844511987690254,-0.04313999908211924,-1.1187560482449755e-10,3.1073827506278717e-10,3.099106922327928e-10,-0.7154024913565389,-3.3766413100753927e-10,-2.223928766981188e-09,2.1713870069948418e-10,-30.67853091172586,1.1516695093168536e-10,-5.662999107497002e-09,-10521.271977488952,-4.491301488111661e-09,-4.366843102147109e-09,-4.542686961649677e-10,-1.0722701675562723e-10,-1.7072685068488489e-10,2.1406264671772706e-10,-2.0136941876209646e-11,1.6623831403998736e-08,4.3807558117878827e-10,0.1916098544561496
979,HAR_2010,HAR,2010,0.011988959156848073,2556215000.0,0.3861481812294858,-0.04159313571592832,0.17889631213754148,0.007410183256557457,0.14629937125643783,0.20266357329875911,0.1857913690628179,0.016868765853230355,0.009764560211705686,0.026518127011177034,0.01561473865798926,-0.0625903795082306,0.07674000912737211,0.011320353419934578,-0.010025248155759095,5.672997028720125e-09,-0.007450240074098207,-4.497636628062084e-11,-0.0010007951093555234,6.448466665595823e-10,6.459513591653741e-10,0.005038798523317304,0.014331444865007086,0.014406392603553392,0.04773631467144014,-0.00012635248695231803,0.6897162373078801,-0.006961720611812487,-0.007812726523149086,-0.020371038497679912,0.3543288786662123,3.688030338589455e-10,4.876242251387394e-09,3.743406640981246e-10,3.5784907541593317e-10,2.50510128432685e-10,-1.0510775406529623e-12,0.02551733190182151,2.7861914514919064e-10,-0.006039593632672827,-5.352427539391502e-10,-460.10230735166607,0.12724536909569129,0.02108491363164025,7.802215014113576e-10,2.1200989940137293e-10,5.94133141275617e-10,-0.3477451315125406,8.438110414914654e-10,-6.407110708153126e-10,2.970942049363969e-10,-30.66529599761161,3.7348550943844324e-10,3.2960284741087036e-10,-10516.733033575289,-4.4038188724078185e-09,-4.276842774713442e-09,-2.634395853802416e-10,1.2726669137653797e-11,4.019771936492091e-11,2.8047335102185886e-10,7.477506932762964e-11,1.569359392946289e-08,2.7188429145988003e-10,0.20035547980465362
980,HAR_2011,HAR,2011,0.05525622875040835,3058495000.0,0.42067638143214675,-0.0758385727803294,0.12382634468058752,-0.015909232444400997,0.16793082823318806,0.18131297786447853,0.1905871641396468,-0.00927762317453884,-0.0022000784332906684,0.016891726682210804,-0.021172512864786483,0.02160872409890776,-0.0914388331096056,0.02576387438707152,0.022723791324881427,8.8820093676849e-09,-0.011781246115604823,-2.860905351451216e-11,-0.02056799280776779,3.853203552660771e-10,3.8706533569247243e-10,0.0006029215028179697,-0.0053882477560679015,-0.0053133323504545305,-0.0006126403689399657,-0.0001262979776827096,0.6072099285329102,-0.011256587618920847,-0.011992795767469682,-0.01578266655451786,0.2999365297698544,2.7976402174237634e-10,5.115665520878353e-09,2.7404896837756176e-10,2.4342604403430625e-10,1.8792518232103543e-10,-6.918822996111798e-13,-0.003676266125556993,2.6660884951557405e-10,-0.021170914310585758,-7.49698142879607e-11,-459.90381627814594,0.14229060683832206,0.02356379595378085,8.057352452785699e-10,1.6569750242017593e-10,3.7354291525211456e-10,-0.11879737290761194,9.580616055347728e-11,-1.565543493018301e-10,2.8967836889102403e-10,-30.65206679311746,3.8879451310824813e-10,3.038466085659065e-09,-10512.196047794583,-4.36738647549165e-09,-4.238999316010159e-09,-2.934748636318032e-10,2.8825651815312056e-12,1.358313981859523e-11,2.7261540142133247e-10,6.455141635445063e-13,1.4359705985716407e-08,1.775925456060341e-10,0.23008788550527526
981,HAR_2012,HAR,2012,0.019919211844540326,3169464000.0,0.39921177907047783,-0.05409132926622384,0.12119312954681921,-0.015452406714045394,0.18519127488971876,0.16433327158495498,0.28414183680091754,-0.11981200063263282,-0.0023706705175255277,0.015162954153692464,-0.0032942571863085798,-0.022246425913715555,0.03020457599075555,0.0020480209708930858,-0.01347028535912591,6.479346620739716e-09,-0.012382533545070702,4.971565996423537e-11,0.051600865506967145,1.2185931029330244e-09,1.2078299639080535e-09,-0.000425592806232682,0.05416812998154451,0.05424301306817357,-0.0006123760719732099,-0.00012624349192874812,0.7509945368872367,-0.011958163215877934,-0.01265620572311173,-0.00214167166834469,0.3592612458832126,2.8550833975398075e-10,5.376989134334132e-09,9.941693497967958e-11,2.0627553379977538e-10,1.770559179366886e-10,1.3400629529480569e-12,0.06676381966065958,2.79039071106694e-10,0.05202645831319981,4.192764012904022e-10,-459.70541083490474,0.19021485441104707,-0.00032264954663244194,4.660442872974418e-10,1.7949348223767223e-10,3.196857367498529e-10,-0.27913669652220396,-8.849705019790204e-11,3.490488517775232e-10,3.0160321769787766e-10,-30.63884329578321,2.3312001334026115e-10,-1.9497498243653955e-09,-10507.661019306237,-4.43967206502846e-09,-4.31332276997719e-09,-2.834816363430479e-10,2.0385629242662674e-11,4.838712065291089e-11,2.8688548179631654e-10,-9.81715922601659e-13,1.629959366059289e-08,1.6156129078702106e-10,0.11506861105687706
982,HAR_2013,HAR,2013,0.017278520971091317,3235685000.0,0.37725851252430187,-0.03185554350080899,0.06683247132478212,-0.05060211392075782,0.21106410577212303,0.13874105996636665,0.18121257822096662,-0.0424749521892096,0.002011527429738664,0.016220524330573492,-0.05794505941185478,-0.0385379190592077,0.047276740202369515,-0.06961088197442941,0.002757217571976735,1.0738418808296484e-08,-0.013604191437328071,1.40513959766188e-10,-0.02247109017369118,3.976868737285163e-10,3.965160389986351e-10,-0.002795738033925986,-0.0057727236852785566,-0.00569787290369117,-0.000612111889025853,-0.0001261890296802888,0.702614402126165,-0.013116664891829194,-0.013831736769391399,-0.013902628454486648,0.35254418359003137,2.6438891974148807e-10,5.930551843794804e-09,2.1559238865781387e-10,1.6697908019029917e-10,1.7052351441185932e-10,2.3715392108490414e-12,-0.0062505658431177,2.62538501216398e-10,-0.019675352139765206,-1.9518415308070137e-10,-459.5070909861554,0.21197316570149594,-0.06759935454469074,-4.85830338550103e-10,1.6701133602332468e-10,2.7447745920851913e-10,-0.020991199579739606,-2.8889229766337615e-10,-2.758822415771035e-10,2.8789882797496453e-10,-30.625625503092543,3.495621457068657e-10,3.3729754170449386e-09,-10503.127947247613,-4.3746123330981565e-09,-4.246608770275794e-09,-3.3751993300791976e-10,1.128147163910968e-12,7.072143851802084e-12,2.699978087549863e-10,-1.2336455679839667e-11,1.6241514667874148e-08,1.5305865558108734e-10,0.1960446036649457
983,HAR_2014,HAR,2014,0.02018346825922506,4125590000.0,0.3277500038198681,0.017935362542268685,0.06737811570116402,-0.004719276080324769,0.1373413204502772,0.21263696491008338,0.20837507064942995,0.0042584618074651415,-0.005885433680933777,0.008694764566047467,0.023260776960550976,0.0574278670950966,-0.0977960121370551,0.06093104725803214,0.002528164142877102,2.0030220930255415e-08,-0.018083612843070303,1.7325181190953419e-10,-0.003825887588952706,5.852641597688584e-10,5.80576652052096e-10,-0.004824298894384261,0.007096865516971924,0.007171684007454222,-0.0006118478200487065,-0.00012613459092719115,0.6710374111125936,-0.017680838781123396,-0.018428266780861482,-0.006098454211540389,0.2592208956229467,2.002157200993757e-10,4.870034810906031e-09,1.7747852809563828e-11,1.8354545641261332e-10,1.0344236776665e-10,9.813658226137264e-13,0.004868876977094733,2.600536499280736e-10,0.000998411305431532,1.327618516329775e-10,-459.3088566929076,0.13064807688686653,0.05504561357709836,1.2898410095830734e-09,1.1549411861784389e-10,1.8200880290605724e-10,0.6145628712837363,3.135601806444884e-09,5.654608453309418e-11,2.8816965591379977e-10,-30.61241341273739,6.469580425222616e-10,2.9415416986341216e-09,-10498.596830791117,-4.305900497233603e-09,-4.1772545833616e-09,-2.73431650484075e-10,2.7861668617832862e-12,1.2791886191435716e-11,2.7072518453520236e-10,-2.043604403725581e-12,1.5758617437905164e-08,8.545633025315087e-11,0.11937360310609448
984,HAS_2009,HAS,2009,0.025577639983153943,3896892000.0,0.2566464310206056,0.0893212108521601,0.08972440170313908,0.15401064982567178,0.11220933276069722,0.23815670837482444,0.057702876315666146,0.1804504010867522,0.005468975095513098,0.02306770001923599,-0.00608138044733171,0.0850669774633667,-0.07713095240978635,-0.01439909958967657,0.00021205670140137894,2.2481984673781813e-09,0.0009433077754661331,1.6041237241383517e-10,0.0715402018646063,4.5153635693122015e-10,4.0265317232064653e-10,0.00904144186523426,0.04647140115961498,0.046546187372922786,-0.0006115838649926026,-0.00012608017565931922,0.4187859286406034,0.0013858595354575218,0.0038522294033952326,0.01602735883975705,0.2768928662805208,1.42513109538824e-10,1.515715341397237e-09,2.59947081102358e-10,2.3863015938808737e-10,1.3932042123567166e-10,5.3326553018939905e-12,0.0946079018838423,2.883838655265781e-10,0.06249875999937203,3.7519469981046844e-11,-459.11070791962607,0.08717227713283576,-0.008930124494163472,6.055453680627708e-11,1.0920838742935317e-10,2.8765947816394476e-10,-0.015610000773467858,-1.700180739408778e-10,-4.327539752464276e-11,3.0107034616264765e-10,-30.599207022124368,3.743436638669435e-10,-1.5684024952913369e-09,-10494.067669091306,-4.354565940480035e-09,-4.228531693450805e-09,-3.295796246027822e-10,1.4499043054528363e-11,4.566603109640688e-11,2.9362969234284145e-10,-1.8047456337579422e-12,4.474945168275452e-09,8.204015144565551e-11,0.19894222521439403
985,HAS_2010,HAS,2010,0.012518366720445328,4093226000.0,0.27459249023344157,0.0716573053744956,0.1043425614323175,0.2049831091675499,0.09775237100901851,0.25289392636414953,0.024006858669248454,0.22888363820263843,0.004667994592091218,0.01778090507585399,0.014886039854258586,-0.017381890006361513,0.02506163557423286,0.007373731849821236,-0.0003370017681451256,5.849224200742085e-09,-0.0012871195523739623,1.872307031034492e-10,0.06393803617470986,4.600610474185661e-10,4.3574807289678853e-10,0.013296582997388234,0.047453520430523075,0.04752827438058096,-0.0006113200238083953,-0.00012602578386654124,0.3529126340436177,-0.0004158738807128956,0.0002499449733417286,0.003187932746798551,0.36772361659708375,8.683225210667262e-11,1.4631896988344284e-09,3.7179490720188546e-10,2.4298087741176914e-10,1.1419545915064657e-10,3.735043291435782e-12,0.08171894125056385,2.858495827545864e-10,0.05064145317732163,1.5550453368813776e-12,-458.9126446289373,0.10032938383909007,0.01204172644191246,2.1216283131937853e-10,8.967602089541675e-11,2.951284271785157e-10,0.45667513454295094,6.584259046197673e-11,-8.538150808312529e-11,3.0157947540816653e-10,-30.586006328839897,6.573845270134326e-10,-5.551445911962692e-10,-10489.540461295108,-4.230066378904236e-09,-4.097724879565482e-09,-3.3634955543028753e-10,1.1091858379033168e-11,4.102533659904948e-11,2.9222408055946813e-10,-3.0477968931522247e-12,4.022619209076612e-09,9.183750561843279e-11,0.25058430264719833
986,HAS_2011,HAS,2011,0.0018216999639075453,4130774000.0,0.27767822953794435,0.06885359808224129,0.08191254987973738,0.2428326028223993,0.04638318889683879,0.3045432438096454,0.07659251209809886,0.22794730369878874,0.008098474234085613,0.024163212604382686,-0.028371527177129766,-0.06666282204521627,0.024441586469096818,0.01339185345388702,0.00028836389147209664,1.848912489847459e-09,-0.0033201937624857715,2.3355746851780873e-10,0.05917263422308146,4.5865451360016594e-10,4.491309871724685e-10,0.014789964947509096,0.04359345500707742,0.04366817670780396,-0.0006110562964469593,-0.00012597141553872998,0.4129083754056099,-0.0019822895392186263,-0.002230531252744611,0.0007892142684949276,0.3429381278591189,1.0565989605400734e-10,1.2405461494768064e-09,1.9603685012115612e-10,3.316842590829888e-10,1.0565719701321954e-10,7.536679740526304e-12,0.08333584682746413,2.8305202781884877e-10,0.044382669275572356,-1.6979124077600806e-11,-458.71466678398605,0.06283955529393742,0.021490327687972627,3.003271280658991e-10,8.406498515623216e-11,3.3900817182794716e-10,-0.14460862478656966,-9.810327645070927e-12,-1.0774710813363509e-10,2.989483603512598e-10,-30.57281133040811,3.725257193813421e-10,-1.9842943653976004e-09,-10485.01520656775,-4.395165719731637e-09,-4.262555927244664e-09,-3.151111081909444e-10,1.0522354453700641e-11,4.4290541914724334e-11,2.886122938800981e-10,-1.148095748541187e-11,4.746340180700831e-09,9.2292237737364e-11,0.201084389096154
987,HAS_2012,HAS,2012,-0.006198450524411316,4325387000.0,0.31208712964250657,0.034726608319516794,0.12304602513288589,0.23479757065814394,0.051847313591279476,0.29935913359634947,0.07057620585802421,0.22877950120443416,0.006233694955163387,0.021069361872261216,0.040568395782158664,-0.026444382071922647,0.025925578629824517,0.04118611640606634,-0.0002683351159174256,2.164104218121363e-09,-0.004492451653240654,3.5745476742888127e-10,0.04580227258131918,3.580299464044816e-10,3.5609358957919107e-10,0.014313134969657469,0.02800385712097099,0.028078546586278758,-0.000610792682859191,-0.00012591707066576243,0.3210443766970882,-0.0042934462020571065,-0.0048072459244704185,0.0034852804906906967,0.3333031397283729,7.45656935243146e-11,1.2678886862459194e-09,2.210025149137586e-10,3.0057652642270654e-10,9.293140158787104e-11,1.0345240710389157e-11,0.06687163445358038,2.810072581016164e-10,0.031489137611661694,-4.617245375203303e-11,-458.5167743479532,0.049069640763013955,0.04741981136122975,5.151146170080859e-10,7.198248151784334e-11,3.285770005453929e-10,-0.09609917985962912,5.2701143095891756e-11,-1.2978328439357845e-10,2.9605763402453214e-10,-30.559622024339145,3.6193512624978676e-10,-1.4533285478896517e-09,-10480.491904062324,-4.3700651166862336e-09,-4.246091784105764e-09,-3.4271818760482335e-10,5.9693502985473315e-12,3.3228616929821125e-11,2.8678636385287517e-10,-8.820069574392015e-12,4.263159004685099e-09,7.186049090450632e-11,0.24150959601384686
988,HAS_2013,HAS,2013,0.0027599379412775113,4402267000.0,0.2957733685537714,0.05132215813216817,0.08165478265789221,0.17739275203356406,0.08563332229073195,0.2555299282247865,0.1582723332778162,0.0972541698913077,0.006686022164852198,0.028615052881770294,-0.04551179052006367,-0.05319805922693401,0.0009884861688707614,0.008699913529548492,-0.0021714758376783125,6.360530539750947e-09,-0.005041199297249572,2.2778478906351104e-10,0.024360440331063923,2.613969144664506e-10,2.595795257089761e-10,0.01722910587079897,0.015356113110551788,0.01543077035434734,-0.0006105291829960076,-0.0001258627492375201,0.30325388977649337,-0.00477673469935485,-0.005356012068069415,-0.008224778650286849,0.34784576148434343,6.323316257008771e-11,1.5052927102197138e-09,3.070499926061101e-11,2.2954061027034213e-10,8.84458777443688e-11,3.963782886217736e-12,0.05297549321283421,2.7755859428455905e-10,0.007131334460264954,-5.787721888189946e-11,-458.3189672839643,0.059989008808937316,0.015385935694400686,2.683006625385826e-10,5.4515862792215053e-11,3.0631770702535974e-10,0.4471656283888241,-8.50383647627871e-11,-1.337912278609219e-10,2.928663248239879e-10,-30.54643840831228,6.115291460780708e-10,9.944229202896846e-10,-10475.97055293646,-4.2346736619082085e-09,-4.109728107061529e-09,-3.3234788223974015e-10,2.4417363353069337e-12,2.2407858708169874e-11,2.814663707133471e-10,-1.8766055684173115e-12,4.119088569314119e-09,8.417551450447972e-11,0.13749970807812845
989,HD_2004,HD,2004,0.013122829744977933,34437000000.0,0.11946450637094802,0.22791268747345317,-0.04130623683317458,-0.10015881273019424,0.3542738917049171,-0.002507777902989783,0.1260949955612069,-0.1286061970422684,-0.06205132790475885,0.007925752707268877,0.005347767624022036,-0.031819801468305195,-0.0706914426709452,0.1076732593136327,0.0005972513426541391,-4.9641551843277444e-09,0.031568125996556076,-3.72326927345636e-11,0.1187745361402761,-1.8365033656938928e-10,-1.786552104722312e-10,-0.006665097899409735,0.07534788137957346,0.07542250641575737,-0.0006102657968083475,-0.00012580845124388873,1.2601128109345328,0.03196056648655894,0.031192023800739488,0.05009175266011235,0.3053054328802304,-9.349470020042225e-11,-1.127866308796129e-09,-3.419252932034416e-10,-1.1592952699763977e-10,-1.1232917317791281e-10,-8.336953971024783e-13,0.12670028884754497,2.426972916604034e-10,0.12543963403968583,-1.8059578737119493e-11,-458.12124555515726,0.32513119318016864,0.045621931408873835,-1.9403711836873586e-10,-9.13857755900246e-11,-2.8826538581501873e-10,1.18771690589111,-1.7711890162896757e-11,-9.500730722822746e-11,2.7874758161946777e-10,-30.53326047986943,-2.3682015127241876e-10,-4.061562237720987e-09,-10471.45115235786,-4.58934015256799e-09,-4.465630297339781e-09,-3.2856493948291015e-10,-8.765716186338975e-12,-1.4118719192720645e-11,2.588411154480619e-10,-2.988014696865355e-12,-2.1772124292085458e-09,-8.111800488838563e-11,-0.006631815815524009
